Speed,Action
20.000000106191962,2
20.00000001814696,0
20.0000000031011,2
20.00000000052994,0
20.00000000009056,2
20.000000000015476,0
20.000000000002643,2
20.00000000000045,0
20.000000000000078,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
24.145558826869305,3
