SimNumber,InstantReward,InstantSpeed,LaneLeft,Idle,LaneRight,Faster,Slower,Action
0,0.9999892170661533,29.999595639980747,5.02401065826416,8.569723129272461,7.633625507354736,8.439740180969238,8.404951095581055,1
0,0.9999940162377637,29.99977560891614,8.203425407409668,8.225143432617188,8.053074836730957,8.16868782043457,8.122634887695312,1
0,0.9999966794370613,29.999875478889802,8.102075576782227,8.120055198669434,7.908255577087402,8.004396438598633,7.972845554351807,1
0,0.9999981573234707,29.999930899630154,3.5770769119262695,8.2031831741333,7.068035125732422,8.161178588867188,8.052431106567383,1
0,0.999998977445435,29.999961654203812,5.370584487915039,8.01441764831543,7.75495719909668,7.85454797744751,7.804154872894287,1
0,0.9999994325548615,29.999978720807306,4.935464382171631,7.704172134399414,7.363430976867676,7.542464733123779,7.483915328979492,1
0,0.999999685108261,29.999988191559787,5.106844902038574,8.864874839782715,8.3463716506958,8.835463523864746,8.393766403198242,1
0,0.9406570195650081,27.774638233687803,5.227451324462891,6.517287731170654,6.1078081130981445,6.520807266235352,6.832327842712402,4
0,0.907726056051294,26.53972710192352,5.91446590423584,6.890613079071045,6.649194717407227,6.699397087097168,6.848564624786377,1
0,0.9487945164979728,28.07979436867398,9.568208694458008,10.356911659240723,10.117632865905762,10.43171501159668,9.989778518676758,3
0,0.9715845944318375,28.934422291193908,6.980946063995361,10.702207565307617,10.422823905944824,10.758280754089355,10.37697982788086,3
0,0.9842314686166143,29.408680073123037,6.573106288909912,10.759961128234863,10.472683906555176,10.792415618896484,10.379823684692383,3
0,0.9912495853211608,29.67185944954353,8.410036087036133,10.570158958435059,10.698174476623535,10.54017162322998,10.219108581542969,2
0,0.9951441415062711,29.817905306485162,8.42023754119873,10.544329643249512,10.71699047088623,10.478931427001953,10.169198989868164,2
0,0.9973053435092464,29.89895038159674,8.441783905029297,10.554025650024414,10.75057315826416,10.45284366607666,10.150615692138672,2
0,0.9985046570832866,29.943924640623248,9.604361534118652,9.925848960876465,10.066787719726562,9.948446273803711,9.817377090454102,2
0,0.9991701909144123,29.96888215929046,9.623513221740723,9.876324653625488,10.0319242477417,9.907526016235352,9.768951416015625,2
0,0.9995395149093712,29.982731809101423,9.701151847839355,9.837459564208984,9.993663787841797,9.87399673461914,9.733722686767578,2
0,0.9997444634888022,29.99041738083008,9.801682472229004,9.854889869689941,10.017666816711426,9.917779922485352,9.708982467651367,2
0,0.9998581953902872,29.99468232713577,9.848970413208008,9.821295738220215,9.950469017028809,9.889001846313477,9.68095588684082,2
0,0.967496014407253,29.997049069342154,9.934024810791016,9.791595458984375,9.881675720214844,9.858055114746094,9.663898468017578,0
0,0.9729464770810586,29.998362443126958,8.683046340942383,9.833697319030762,9.731701850891113,9.919069290161133,9.621719360351562,3
0,0.976519270793033,29.99909127227191,8.669586181640625,9.85448932647705,9.741996765136719,9.906078338623047,9.625978469848633,3
0,0.9775193698226602,29.999495720669376,9.341724395751953,9.966259956359863,9.89915943145752,10.008625030517578,9.798286437988281,3
0,0.9777287776711091,29.999720160796862,9.399847984313965,9.820733070373535,9.755915641784668,9.827707290649414,9.367227554321289,3
0,0.9777673431630901,29.99984470912279,9.258182525634766,9.790446281433105,9.76621150970459,9.803866386413574,9.370689392089844,3
0,0.9899852221383724,29.99991382459543,9.256973266601562,9.707121849060059,9.734577178955078,9.723638534545898,9.34505844116211,2
0,0.995257697923121,29.9999521787726,9.41657829284668,9.751481056213379,9.655312538146973,9.86645793914795,9.684181213378906,3
0,0.9987730587069743,29.99997346261614,9.418405532836914,9.690247535705566,9.51550006866455,9.813288688659668,9.645334243774414,3
0,0.9997558074865859,29.999985273637247,9.381728172302246,9.580904006958008,9.478265762329102,9.681962013244629,9.528617858886719,3
0,0.9999583912086097,29.999991827914872,9.23554515838623,9.419949531555176,9.327033042907715,9.481110572814941,9.361595153808594,3
0,0.999993601949828,29.999995465073322,8.761457443237305,9.353339195251465,9.1570463180542,9.383330345153809,9.317750930786133,3
0,0.9999990636227228,29.999997483437866,7.2611517906188965,9.316805839538574,8.846373558044434,9.33233642578125,9.134496688842773,3
0,0.9999998516761011,29.999998603486798,6.266433238983154,9.229331016540527,8.561305046081543,9.236553192138672,8.94508171081543,3
0,0.999999966192942,29.999999225034387,5.369217395782471,9.04883861541748,8.169564247131348,9.049179077148438,8.701486587524414,3
0,0.9999999870970732,29.99999956994914,4.832103252410889,8.84229564666748,7.9441022872924805,8.856142044067383,8.44671630859375,3
