HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
False,30.983698180702326,23.330152750261316,False,15.09707400069656,19.23537000348279
True,11.832162933611922,23.112876082475896,True,0.0,0
False,31.30685359786627,22.445611001045087,False,15.3568703336525,19.70101833492918
True,6.392500655051497,22.43784890398852,True,0.0,0
False,31.211722177638528,22.67061099886128,False,12.727645303766321,19.201018339927316
True,25.012103737251536,20.984444325454152,True,0.0,0
True,11.885792884411526,23.972518870686873,True,0.0,0
False,29.12018687196489,21.020611001045094,False,13.993129666318325,23.958777997909955
True,11.57492425302379,25.60397729922614,True,0.0,0
True,11.679188145559063,25.534517848010157,True,0.0,0
True,27.072162933612024,23.743742873352616,True,0.0,0
False,29.088651734448092,21.020611001045094,False,15.3568703336525,19.70101833492918
True,18.785851998676627,26.511899163424456,True,0.0,0
True,14.280186981188132,21.94584339875184,True,0.0,0
False,28.682875683802823,21.020611001045094,False,15.062425889066404,20.330490000939776
False,30.616592157810743,22.14561100104509,False,15.090203667014883,19.201018335074416
False,29.053520205298224,21.020611001045094,False,13.993129666318325,23.958777997909955
True,10.799167325715349,23.181186133295405,True,0.0,0
True,13.29567414476779,25.169400691502883,True,0.0,0
True,22.273520205298244,20.707826920369087,True,0.0,0
True,22.904035796565633,22.152186838691303,True,0.0,0
True,17.828863754744283,25.36979747269689,True,0.0,0
False,29.088651734448092,21.020611001045094,False,15.3568703336525,19.70101833492918
True,8.372500658932049,22.883435636356083,True,0.0,0
True,23.400186981528122,22.503459565942922,True,0.0,0
False,29.60018698153835,22.22061100104509,False,14.931356909175287,19.201018335074416
False,32.77352024571361,23.57061100103359,False,12.853420497613527,23.792955644865838
False,33.52018691207313,24.77061100104475,False,14.412419859096808,22.163611707419545
True,21.38685364820448,21.403690203668795,True,0.0,0
False,29.1865158131948,21.082794383448135,False,15.218122163723937,19.56283304084191
True,11.832162933611922,23.014306620246508,True,0.0,0
False,29.351722637237447,21.020611001045094,False,14.412419859096659,22.16361170741871
False,30.385437070584874,21.020611001045094,False,15.3568703336525,19.70101833492918
True,24.72405381718134,23.382635839674617,True,0.0,0
True,21.41842557567874,22.158015715778696,True,0.0,0
True,24.320186871964914,20.91383938387726,True,0.0,0
True,24.752162933612023,23.596761855670813,True,0.0,0
True,21.012162933612036,23.56462199320723,True,0.0,0
True,13.512162933612018,23.404920794964756,True,0.0,0
True,13.119167325715447,23.21892445012073,True,0.0,0
False,30.386853538631588,21.020611001045094,False,12.0261907579719,23.792955644835178
False,27.98149256320803,21.020611001045094,False,13.993129666318325,23.958777997909955
False,29.985055970570784,21.020611001045094,False,13.993129666318325,23.958777997909955
True,5.952162910220799,22.364316596592666,True,0.0,0
False,32.31352025485177,23.420611001045085,False,15.3568703336525,19.70101833492918
False,32.636819386703785,24.3174539836128,False,12.729048421654534,19.208033929368383
True,24.853520314871684,21.730627457880722,True,0.0,0
False,31.500186913670756,23.72061100104503,False,12.88105755645424,23.958777997910104
False,28.35352031485349,21.39561100104509,False,15.062425889066404,20.330490000939776
True,9.61916732571204,22.984478558915523,True,0.0,0
False,29.613520314871682,21.92061100104509,False,14.523537000319168,19.977548825219117
True,21.550723353249637,22.464915918869863,True,0.0,0
False,32.173520254852,23.195611001045087,False,11.96619379208389,23.43297384950714
False,29.251722746810906,21.77061100104509,False,13.993129666318325,23.958777997909955
True,14.535674133126149,25.116594082870783,True,0.0,0
True,18.729007466119516,25.279807348525768,True,0.0,0
True,15.826853578031342,22.433843183965102,True,0.0,0
True,26.420186981535256,21.219954957162628,True,0.0,0
False,28.498389413497883,21.470611001045093,False,14.280078460950824,19.03435166840423
False,29.378389413477056,21.545611001045092,False,14.523537000319168,19.977548825219117
False,29.12018687196489,21.020611001045094,False,12.849867525017256,19.534351668404216
False,29.052103737251514,21.020611001045094,False,14.523537000319168,19.977548825219117
True,16.159201796615076,24.822642760109748,True,0.0,0
False,29.865056258947384,21.470611001045093,False,13.883333334158,21.37500000463876
False,30.386853538631588,21.020611001045094,False,14.645759222399734,20.330490000939776
False,28.918389303904117,21.020611001045094,False,14.875801353619732,19.201018335074416
True,17.500186871964896,20.629612754585995,True,0.0,0
False,28.97838941350099,21.92061100104509,False,13.993129666318325,23.958777997909955
True,17.722742301881482,25.338230300978847,True,0.0,0
False,30.386853538631588,21.020611001045094,False,15.212425889236398,19.534351668404216
False,29.088651734448092,21.020611001045094,False,12.881057556454214,23.958777997909955
True,18.632919631007944,25.397022098308994,True,0.0,0
False,30.75838935345788,22.745611001045088,False,12.881057556454214,23.958777997909955
False,30.600186921518436,22.970611001045086,False,11.955905572853418,23.358777997914817
True,16.04585200100602,26.394047290902126,True,0.0,0
False,30.09838941347758,21.84561100104509,False,12.853420497608418,23.792955644835178
True,12.105833992382097,23.17488882911754,True,0.0,0
False,29.286853648186792,21.39561100104509,False,13.75663541497607,23.039812489856438
False,31.753520254853164,22.89561100104509,False,12.881057556454214,23.958777997909955
False,32.78639228947589,23.27015957701325,False,13.933474058110798,21.96954157687324
False,29.585056080144355,22.14561100104509,False,13.993129666318325,23.958777997909955
True,20.50234079944292,25.325407492721027,True,0.0,0
True,18.815674132776252,25.288290070446955,True,0.0,0
True,17.785496266945362,23.4889040789824,True,0.0,0
True,15.182340811434477,24.917661524535745,True,0.0,0
False,28.518389303904133,21.020611001045094,False,12.853420497608418,23.792955644835178
False,29.81838930390414,21.020611001045094,False,13.893129666319133,23.358777997914817
False,29.216972835857522,21.020611001045094,False,12.0261907579719,23.792955644835178
True,14.252500659048778,23.21892445012073,True,0.0,0
True,11.854341110466478,25.052519442832853,True,0.0,0
False,29.12018687196489,21.020611001045094,False,13.993129666318325,23.958777997909955
True,5.482829597251101,23.82576373711454,True,0.0,0
True,19.740186981537814,21.448544670743104,True,0.0,0
False,30.386853538631588,21.020611001045094,False,14.523537000319168,19.977548825219117
True,24.54886375474429,24.734275022067735,True,0.0,0
False,27.78685353863159,21.020611001045094,False,12.881057556454214,23.958777997909955
True,16.27882960027869,24.00981476240242,True,0.0,0
True,15.526854147100945,21.683728017729248,True,0.0,0
True,23.75352031487168,21.730627457880722,True,0.0,0
False,30.04505608014425,21.92061100104509,False,14.412419859096659,22.16361170741871
False,29.36685365822212,21.095610946499637,False,14.695759245813258,20.154019536658417
False,31.913520254851814,23.045611001045085,False,13.993129666318325,23.958777997909955
True,8.4791673256955,22.97648266662615,True,0.0,0
True,14.525833992382115,23.353567999970036,True,0.0,0
False,30.59352024469801,23.49561093525727,False,12.881057585693243,23.958778173344136
False,31.205056258950496,22.445611001045087,False,12.881057556454214,23.958777997909955
True,21.51352020529816,21.103690203668812,True,0.0,0
False,29.426853648204915,21.62061100104509,False,11.955905572853418,23.358777997914817
False,30.593520314871682,21.99561100104509,False,14.280078460950824,19.03435166840423
False,30.43168653064529,21.84561100104509,False,12.0261907579719,23.792955644835178
False,29.053520205298224,21.020611001045094,False,14.645759222399734,20.330490000939776
True,28.98685364815036,23.030019084055777,True,0.0,0
False,32.520186981188154,23.27061100071678,False,14.280078461096737,19.034351669133812
False,31.18018698153835,22.295611001045085,False,11.955905572853418,23.358777997914817
True,13.512162933612018,23.21724360218451,True,0.0,0
True,7.532500658365692,22.77177920022763,True,0.0,0
True,5.385833968990889,22.242580037439417,True,0.0,0
True,6.932500658365692,22.679822127014923,True,0.0,0
True,6.965496266262267,22.599400583645654,True,0.0,0
True,9.159201796498346,25.54705347975856,True,0.0,0
True,16.172162933612025,23.295933300175964,True,0.0,0
