HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,23.140415031138616,21.052371029823572,True,0.0,0
True,11.260997277158591,23.073642988436692,True,0.0,0
True,28.501985067781444,22.217439939316694,True,0.0,0
False,30.74198506778143,21.320611001045087,False,15.462425889236398,19.534351668404216
False,29.090508595157104,21.020611001045094,False,14.074522905395263,19.534351668404216
False,28.814414966909627,21.020611001045094,False,12.110978636124234,19.867685001716865
True,26.145056598326526,20.78153697221845,True,0.0,0
False,29.873167306761196,21.170611001045096,False,14.046745127617484,19.534351668404216
True,10.704386617672599,22.269458882751184,True,0.0,0
True,11.555057049923613,20.6093110807165,True,0.0,0
False,28.775347371223845,21.920611001045092,False,14.453579131392665,19.867685001716865
False,30.58576849626491,23.64506932847525,False,16.168222188157177,18.033684049165583
False,28.32018749972065,21.020611001045094,False,14.47024579806347,19.534351668404216
True,15.023704910518825,22.425760309014144,True,0.0,0
False,29.66467670866972,21.095610946499637,False,14.509134711190645,19.867685122928986
False,28.92705589019032,21.4675333794594,False,13.643835852073211,19.984790287773684
False,30.74198506778143,21.32061100104509,False,15.740062948082194,19.672536962633192
False,29.38581289819089,22.520611001045086,False,16.167981444792808,18.032543685860663
True,16.740415381548285,20.734331534887193,True,0.0,0
True,19.66685416636526,20.69347262448496,True,0.0,0
False,28.929040776792686,21.920611001045092,False,15.740062948082194,19.672536962633192
True,18.238560008746187,21.107341400725232,True,0.0,0
False,30.069765256507747,22.50779392183623,False,15.37923264985526,19.396163249276288
False,28.025230648124335,21.24561100104509,False,14.492468020285793,19.367685001738064
False,30.296632739416,21.095611001045093,False,16.167981444792808,18.032543685860663
False,30.41195117129057,21.170611001045085,False,16.14020366701503,18.032543685860663
False,29.745475521209183,21.545610999452208,False,14.451309090864925,20.330459892814314
False,28.92708586951926,21.62061100104504,False,16.112425889237272,18.03254368586076
False,29.85134343351457,21.020611001045094,False,16.167981444792808,18.032543685860663
True,19.398975932610224,22.582926217428767,True,0.0,0
False,29.251723294235113,21.020611001045094,False,13.99118957206193,19.534351668404216
False,30.54384676363493,21.292787556696148,False,14.834648111454479,20.154019413582557
False,29.230126209152544,21.170611001045042,False,15.740062948082215,19.67253696263329
False,28.34528403017081,21.17061100104509,False,16.47783769174883,18.447652224073412
True,29.938973393809242,21.01045428719212,True,0.0,0
False,28.699721782807593,21.877406448968195,False,16.097039690651687,19.012293271508
False,28.347308679320466,21.320610946499635,False,15.295758416671521,19.534347638913175
